series,class,n_test,ql_raw,mae_raw,rmse_raw,mae_nz_raw,rmse_nz_raw,prec0_raw,rec0_raw,f1_raw,tp0_raw,fp0_raw,fn0_raw,ql_trunc,mae_trunc,rmse_trunc,mae_nz_trunc,rmse_nz_trunc,prec0_trunc,rec0_trunc,f1_trunc,tp0_trunc,fp0_trunc,fn0_trunc
part_21053055,intermittent,3,0.666667,1.33333,,2,2,0,0,0,0,0,1,0.666667,1.33333,,2,2,0.333333,1,0.5,1,2,0
part_21091739,intermittent,3,0.333333,0.666667,,1,1,0,0,0,0,0,1,0.333333,0.666667,,1,1,0.333333,1,0.5,1,2,0
part_21314374,intermittent,3,0.166667,0.333333,,1,1,0,0,0,0,0,2,0.166667,0.333333,,1,1,0.666667,1,0.8,2,1,0
part_21068915,intermittent,3,1.74623e-09,3.49246e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21313797,intermittent,3,0.167033,0.334066,,0.000733137,0.000733137,0,0,0,0,0,1,0.167033,0.334066,,0.000733137,0.000733137,0,0,0,0,0,1
part_21029651,intermittent,3,0.499674,0.999348,,0.998045,0.998045,0,0,0,0,0,1,0.499674,0.999348,,0.998045,0.998045,0,0,0,0,0,1
part_21048956,intermittent,3,1.16415e-09,2.32831e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21053093,intermittent,3,2.91038e-09,5.82077e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21057481,intermittent,3,0.333333,0.666667,,1,1,0,0,0,0,0,1,0.333333,0.666667,,1,1,0.333333,1,0.5,1,2,0
part_21137158,intermittent,3,5.82077e-10,1.16415e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_15369646,intermittent,3,0.499674,0.999348,,0.998045,0.998045,0,0,0,0,0,1,0.499674,0.999348,,0.998045,0.998045,0,0,0,0,0,1
part_21048462,intermittent,3,0.166667,0.333333,,1,1,0,0,0,0,0,2,0.166667,0.333333,,1,1,0.666667,1,0.8,2,1,0
part_21051544,intermittent,3,0.166667,0.333333,,1,1,0,0,0,0,0,2,0.166667,0.333333,,1,1,0.666667,1,0.8,2,1,0
part_21053057,intermittent,3,1.16415e-09,2.32831e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21060309,intermittent,3,1.16415e-09,2.32831e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21091738,intermittent,3,0.166667,0.333333,,1,1,0,0,0,0,0,2,0.166667,0.333333,,1,1,0.666667,1,0.8,2,1,0
part_21091776,intermittent,3,1.16415e-09,2.32831e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_90289102,intermittent,3,0.333456,0.666911,,0.666911,1.15428,0,0,0,0,0,0,0.333456,0.666911,,0.666911,1.15428,0,0,0,0,0,0
part_90451378,intermittent,3,0.666667,1.33333,,2,2.23607,0,0,0,0,0,1,0.666667,1.33333,,2,2.23607,0.333333,1,0.5,1,2,0
part_90451465,intermittent,3,0.500367,1.00073,,,,0,0,0,0,0,3,0.500367,1.00073,,,,0,0,0,0,0,3
part_21041727,intermittent,3,2.91038e-09,5.82077e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21054756,intermittent,3,2.32831e-09,4.65661e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21054788,intermittent,3,1.74623e-09,3.49246e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21055097,intermittent,3,1.16415e-09,2.32831e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21056274,intermittent,3,3.49246e-09,6.98492e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21056514,intermittent,3,0.166667,0.333333,,1,1,0,0,0,0,0,2,0.166667,0.333333,,1,1,0.666667,1,0.8,2,1,0
part_21060750,intermittent,3,5.82077e-10,1.16415e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21064875,intermittent,3,0.333333,0.666667,,1,1,0,0,0,0,0,1,0.333333,0.666667,,1,1,0.333333,1,0.5,1,2,0
part_21068004,intermittent,3,0.3337,0.6674,,0.000733137,0.000733137,0,0,0,0,0,2,0.3337,0.6674,,0.000733137,0.000733137,0,0,0,0,0,2
part_21081243,intermittent,3,1.16415e-09,2.32831e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21314113,intermittent,3,0.333822,0.667644,,0.502933,0.709183,0,0,0,0,0,1,0.333822,0.667644,,0.502933,0.709183,0,0,0,0,0,1
part_21034119,intermittent,3,0.5,1,,1,1,0,0,0,0,0,0,0.5,1,,1,1,0,0,0,0,3,0
part_21046251,intermittent,3,2.91038e-09,5.82077e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21048468,lumpy,3,5.82077e-10,1.16415e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21049101,intermittent,3,0.166667,0.333333,,1,1,0,0,0,0,0,2,0.166667,0.333333,,1,1,0.666667,1,0.8,2,1,0
part_21049345,intermittent,3,0.166667,0.333333,,1,1,0,0,0,0,0,2,0.166667,0.333333,,1,1,0.666667,1,0.8,2,1,0
part_21052143,lumpy,3,2.32831e-09,4.65661e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21053172,intermittent,3,0.166667,0.333333,,1,1,0,0,0,0,0,2,0.166667,0.333333,,1,1,0.666667,1,0.8,2,1,0
part_21056307,intermittent,3,3.49246e-09,6.98492e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21057243,intermittent,3,1.16415e-09,2.32831e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21058486,intermittent,3,0.166667,0.333333,,1,1,0,0,0,0,0,2,0.166667,0.333333,,1,1,0.666667,1,0.8,2,1,0
part_21059826,intermittent,3,0.166667,0.333333,,1,1,0,0,0,0,0,2,0.166667,0.333333,,1,1,0.666667,1,0.8,2,1,0
part_21063282,intermittent,3,6.98492e-09,1.39698e-08,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21066522,lumpy,3,0.334311,0.668622,,0.00195503,0.00195503,0,0,0,0,0,2,0.334311,0.668622,,0.00195503,0.00195503,0,0,0,0,0,2
part_21068926,intermittent,3,1.74623e-09,3.49246e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21091641,intermittent,3,1.16415e-09,2.32831e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21135776,intermittent,3,0.666667,1.33333,,1.33333,1.41421,0,0,0,0,0,0,0.666667,1.33333,,1.33333,1.41421,0,0,0,0,3,0
part_21035345,intermittent,3,1.16415e-09,2.32831e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21049344,intermittent,3,0.250041,0.500081,,0.500244,0.500244,0,0,0,0,0,1,0.333333,0.666667,,0.500244,0.500244,0.333333,1,0.5,1,2,0
part_21049908,lumpy,3,2.32831e-09,4.65661e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21050118,intermittent,3,0.250183,0.500367,,,,0,0,0,0,0,3,0.250183,0.500367,,,,0,0,0,0,0,3
part_21054524,intermittent,3,5.82077e-10,1.16415e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21055106,intermittent,3,5.82077e-10,1.16415e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21055773,intermittent,3,0.250183,0.500367,,,,0,0,0,0,0,3,0.250183,0.500367,,,,0,0,0,0,0,3
part_21069784,intermittent,3,0.166667,0.333333,,1,1,0,0,0,0,0,2,0.166667,0.333333,,1,1,0.666667,1,0.8,2,1,0
part_21088599,intermittent,3,0.416758,0.833517,,1.00055,1.11853,0,0,0,0,0,1,0.5,1,,1.00055,1.11853,0.333333,1,0.5,1,2,0
part_21091929,intermittent,3,2.32831e-09,4.65661e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21312136,intermittent,3,2.32831e-09,4.65661e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21315505,intermittent,3,0.166667,0.333333,,1,1,0,0,0,0,0,2,0.166667,0.333333,,1,1,0.666667,1,0.8,2,1,0
part_21034604,intermittent,3,2.91038e-09,5.82077e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21046875,intermittent,3,1.16415e-09,2.32831e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21049208,intermittent,3,0.166667,0.333333,,1,1,0,0,0,0,0,2,0.166667,0.333333,,1,1,0.666667,1,0.8,2,1,0
part_21050411,intermittent,3,0.249939,0.499878,,0.499633,0.499633,0,0,0,0,0,1,0.249939,0.499878,,0.499633,0.499633,0,0,0,0,0,1
part_21053489,intermittent,3,0.5,1,,1.5,1.58114,0,0,0,0,0,1,0.5,1,,1.5,1.58114,0.333333,1,0.5,1,2,0
part_21054132,intermittent,3,0.166667,0.333333,,1,1,0,0,0,0,0,2,0.166667,0.333333,,1,1,0.666667,1,0.8,2,1,0
part_21054575,intermittent,3,2.91038e-09,5.82077e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21054763,lumpy,3,1.16415e-09,2.32831e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21057478,intermittent,3,0.166667,0.333333,,1,1,0,0,0,0,0,2,0.166667,0.333333,,1,1,0.666667,1,0.8,2,1,0
part_21058481,intermittent,3,0.5,1,,1,1,0,0,0,0,0,0,0.5,1,,1,1,0,0,0,0,3,0
part_21059366,intermittent,3,2.32831e-09,4.65661e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21060802,intermittent,3,1.74623e-09,3.49246e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21063074,intermittent,3,0.249878,0.499756,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21063128,lumpy,3,1.74623e-09,3.49246e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21063276,intermittent,3,1.74623e-09,3.49246e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21063285,intermittent,3,1.74623e-09,3.49246e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21051523,intermittent,3,0.166667,0.333333,,1,1,0,0,0,0,0,2,0.166667,0.333333,,1,1,0.666667,1,0.8,2,1,0
part_21054577,intermittent,3,0.166667,0.333333,,1,1,0,0,0,0,0,2,0.166667,0.333333,,1,1,0.666667,1,0.8,2,1,0
part_21056927,intermittent,3,0.166667,0.333333,,1,1,0,0,0,0,0,2,0.166667,0.333333,,1,1,0.666667,1,0.8,2,1,0
part_21057234,lumpy,3,1.16415e-09,2.32831e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21059355,intermittent,3,2.32831e-09,4.65661e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21062996,intermittent,3,0.166667,0.333333,,1,1,0,0,0,0,0,2,0.166667,0.333333,,1,1,0.666667,1,0.8,2,1,0
part_21063040,intermittent,3,0.333333,0.666667,,1,1,0,0,0,0,0,1,0.333333,0.666667,,1,1,0.333333,1,0.5,1,2,0
part_21063131,intermittent,3,1.16415e-09,2.32831e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21063293,lumpy,3,1.74623e-09,3.49246e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21063312,intermittent,3,0.166667,0.333333,,1,1,0,0,0,0,0,2,0.166667,0.333333,,1,1,0.666667,1,0.8,2,1,0
part_21070196,intermittent,3,4.07454e-09,8.14907e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21312114,lumpy,3,2.32831e-09,4.65661e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21034225,intermittent,3,0.333333,0.666667,,1,1,0,0,0,0,0,1,0.333333,0.666667,,1,1,0.333333,1,0.5,1,2,0
part_21035077,intermittent,3,2.91038e-09,5.82077e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21049124,intermittent,3,0.333333,0.666667,,1,1,0,0,0,0,0,1,0.333333,0.666667,,1,1,0.333333,1,0.5,1,2,0
part_21050806,intermittent,3,1.16415e-09,2.32831e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21054143,intermittent,3,0.666667,1.33333,,4,4,0,0,0,0,0,2,0.666667,1.33333,,4,4,0.666667,1,0.8,2,1,0
part_21057242,intermittent,3,1.16415e-09,2.32831e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21061145,lumpy,3,0.166667,0.333333,,1,1,0,0,0,0,0,2,0.166667,0.333333,,1,1,0.666667,1,0.8,2,1,0
part_21064864,intermittent,3,0.5,1,,1.5,1.58114,0,0,0,0,0,1,0.5,1,,1.5,1.58114,0.333333,1,0.5,1,2,0
part_21067075,intermittent,3,0.333333,0.666667,,1,1,0,0,0,0,0,1,0.333333,0.666667,,1,1,0.333333,1,0.5,1,2,0
part_21072246,intermittent,3,0.167033,0.334066,,0.000733137,0.000733137,0,0,0,0,0,1,0.167033,0.334066,,0.000733137,0.000733137,0,0,0,0,0,1
part_21081263,intermittent,3,1.16415e-09,2.32831e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21086551,intermittent,3,0.166667,0.333333,,1,1,0,0,0,0,0,2,0.166667,0.333333,,1,1,0.666667,1,0.8,2,1,0
part_21091946,intermittent,3,5.82077e-10,1.16415e-09,,,,0,0,0,0,0,3,0,0,,,,1,1,1,3,0,0
part_21104651,intermittent,3,0.166667,0.333333,,1,1,0,0,0,0,0,2,0.166667,0.333333,,1,1,0.666667,1,0.8,2,1,0
part_21105273,intermittent,3,0.666667,1.33333,,2,2,0,0,0,0,0,1,0.666667,1.33333,,2,2,0.333333,1,0.5,1,2,0
part_21122714,intermittent,3,0.166667,0.333333,,1,1,0,0,0,0,0,2,0.166667,0.333333,,1,1,0.666667,1,0.8,2,1,0
