series,class,n_test,ql_raw,mae_raw,rmse_raw,mae_nz_raw,rmse_nz_raw,prec0_raw,rec0_raw,f1_raw,tp0_raw,fp0_raw,fn0_raw,ql_trunc,mae_trunc,rmse_trunc,mae_nz_trunc,rmse_nz_trunc,prec0_trunc,rec0_trunc,f1_trunc,tp0_trunc,fp0_trunc,fn0_trunc
HOUSEHOLD_2_257__TX_3,intermittent,28,0.237147,0.474294,,0.779768,0.810271,0.875,0.269231,0.411765,7,1,19,0.205533,0.411066,,0.779768,0.810271,0.875,0.538462,0.666667,14,2,12
HOUSEHOLD_2_258__TX_3,intermittent,28,0.126677,0.253354,,0.92133,0.921933,1,0.347826,0.516129,8,0,15,0.0892857,0.178571,,0.92133,0.921933,0.821429,1,0.901961,23,5,0
HOUSEHOLD_2_259__TX_3,intermittent,28,0.137331,0.274663,,0.708284,0.787738,0.75,0.26087,0.387097,6,2,17,0.0958195,0.191639,,0.708284,0.787738,0.869565,0.869565,0.869565,20,3,3
HOUSEHOLD_2_260__TX_3,intermittent,28,0.15015,0.300299,,0.813348,0.816203,1,0.166667,0.285714,4,0,20,0.0817531,0.163506,,0.813348,0.816203,0.851852,0.958333,0.901961,23,4,1
HOUSEHOLD_2_261__TX_3,intermittent,28,0.10958,0.219159,,0.463429,0.463429,1,0.185185,0.3125,5,0,22,0.0181592,0.0363184,,0.463429,0.463429,1,0.962963,0.981132,26,0,1
HOUSEHOLD_2_262__TX_3,intermittent,28,0.202847,0.405694,,0.458681,0.466082,1,0.0869565,0.16,2,0,21,0.171735,0.343471,,0.458681,0.466082,0.866667,0.565217,0.684211,13,2,10
HOUSEHOLD_2_263__TX_3,intermittent,28,0.156089,0.312178,,0.888487,0.896732,0,0,0,0,1,23,0.0892857,0.178571,,0.888487,0.896732,0.821429,1,0.901961,23,5,0
HOUSEHOLD_2_264__TX_3,intermittent,28,0.310014,0.620028,,0.694065,0.912102,0,0,0,0,1,16,0.290057,0.580114,,0.694065,0.912102,0.6,0.375,0.461538,6,4,10
HOUSEHOLD_2_265__TX_3,intermittent,28,0.240516,0.481032,,0.826977,0.910124,0,0,0,0,1,22,0.200141,0.400283,,0.826977,0.910124,0.736842,0.636364,0.682927,14,5,8
HOUSEHOLD_2_266__TX_3,intermittent,28,0.461991,0.923982,,0.922892,1.20809,0,0,0,0,0,11,0.483673,0.967345,,0.922892,1.20809,0,0,0,0,3,11
HOUSEHOLD_2_267__TX_3,intermittent,28,0.316741,0.633481,,0.882252,0.976681,0,0,0,0,0,16,0.335646,0.671293,,0.882252,0.976681,0.411765,0.4375,0.424242,7,10,9
HOUSEHOLD_2_268__TX_3,intermittent,28,0.235809,0.471617,,0.853744,0.938553,1,0.136364,0.24,3,0,19,0.166704,0.333408,,0.853744,0.938553,0.782609,0.818182,0.8,18,5,4
HOUSEHOLD_2_269__TX_3,intermittent,28,0.028475,0.0569499,,,,1,0.571429,0.727273,16,0,12,0,0,,,,1,1,1,28,0,0
HOUSEHOLD_2_270__TX_3,intermittent,28,0.187863,0.375727,,0.895508,0.966032,0.833333,0.25,0.384615,5,1,15,0.157924,0.315848,,0.895508,0.966032,0.730769,0.95,0.826087,19,7,1
HOUSEHOLD_2_271__TX_3,intermittent,28,0.24195,0.4839,,0.84115,0.954811,0.5,0.0454545,0.0833333,1,1,21,0.16996,0.33992,,0.84115,0.954811,0.772727,0.772727,0.772727,17,5,5
HOUSEHOLD_2_272__TX_3,intermittent,28,0.192482,0.384965,,0.917527,1.00195,0.571429,0.190476,0.285714,4,3,17,0.139907,0.279814,,0.917527,1.00195,0.769231,0.952381,0.851064,20,6,1
HOUSEHOLD_2_273__TX_3,intermittent,28,0.186869,0.373739,,0.767845,0.778175,0.5,0.0454545,0.0833333,1,1,21,0.144173,0.288345,,0.767845,0.778175,0.76,0.863636,0.808511,19,6,3
HOUSEHOLD_2_274__TX_3,intermittent,28,0.0881266,0.176253,,,,1,0.25,0.4,7,0,21,0.0342068,0.0684136,,,,1,0.892857,0.943396,25,0,3
HOUSEHOLD_2_275__TX_3,intermittent,28,0.227706,0.455412,,0.682007,0.700569,0,0,0,0,0,22,0.136639,0.273279,,0.682007,0.700569,0.782609,0.818182,0.8,18,5,4
HOUSEHOLD_2_276__TX_3,intermittent,28,0.0812469,0.162494,,0.808665,0.849493,0.933333,0.56,0.7,14,1,11,0.0543078,0.108616,,0.808665,0.849493,0.923077,0.96,0.941176,24,2,1
HOUSEHOLD_2_277__TX_3,intermittent,28,0.136855,0.27371,,1.01585,1.03273,0.857143,0.545455,0.666667,12,2,10,0.125502,0.251004,,1.01585,1.03273,0.807692,0.954545,0.875,21,5,1
HOUSEHOLD_2_278__TX_3,intermittent,28,0.104981,0.209961,,0.924791,0.931619,0.857143,0.5,0.631579,12,2,12,0.0816879,0.163376,,0.924791,0.931619,0.851852,0.958333,0.901961,23,4,1
HOUSEHOLD_2_279__TX_3,intermittent,28,0.169162,0.338325,,0.912567,0.977563,0.75,0.571429,0.648649,12,4,9,0.148095,0.29619,,0.912567,0.977563,0.782609,0.857143,0.818182,18,5,3
HOUSEHOLD_2_280__TX_3,intermittent,28,0.166923,0.333846,,,,0,0,0,0,0,28,0.0488744,0.0977488,,,,1,0.821429,0.901961,23,0,5
HOUSEHOLD_2_281__TX_3,intermittent,28,0.162437,0.324875,,0.790548,0.803439,1,0.181818,0.307692,4,0,18,0.116621,0.233242,,0.790548,0.803439,0.777778,0.954545,0.857143,21,6,1
HOUSEHOLD_2_282__TX_3,intermittent,28,0.284953,0.569905,,0.72757,0.835654,0.6,0.272727,0.375,3,2,8,0.300425,0.60085,,0.72757,0.835654,0.466667,0.636364,0.538462,7,8,4
HOUSEHOLD_2_283__TX_3,intermittent,28,0.0834398,0.16688,,0.735663,0.73687,1,0.230769,0.375,6,0,20,0.0455143,0.0910287,,0.735663,0.73687,0.925926,0.961538,0.943396,25,2,1
HOUSEHOLD_2_284__TX_3,intermittent,28,0.307263,0.614527,,0.989878,1.23738,0.75,0.1875,0.3,3,1,13,0.275534,0.551067,,0.989878,1.23738,0.608696,0.875,0.717949,14,9,2
HOUSEHOLD_2_285__TX_3,intermittent,28,0.160284,0.320569,,0.863405,1.04474,0.888889,0.347826,0.5,8,1,15,0.115195,0.230391,,0.863405,1.04474,0.84,0.913043,0.875,21,4,2
